province,month,objective,p_esta,m_esta
สงขลา,กุมภาพันธ์,บริการ,52,76.4
สงขลา,มีนาคม,ขายส่ง/ขายปลีก,38,37.715
สงขลา,มีนาคม,ผลิต,11,18.0
สงขลา,มีนาคม,บริการ,64,102.27998
สงขลา,เมษายน,ขายส่ง/ขายปลีก,50,63.901
สงขลา,เมษายน,ผลิต,10,19.901
สงขลา,เมษายน,บริการ,48,94.772
สงขลา,พฤษภาคม,ขายส่ง/ขายปลีก,0,0.0
สงขลา,พฤษภาคม,ผลิต,0,0.0
สงขลา,พฤษภาคม,บริการ,0,0.0
สงขลา,มิถุนายน,ขายส่ง/ขายปลีก,0,0.0
สงขลา,มิถุนายน,ผลิต,0,0.0
สงขลา,มิถุนายน,บริการ,0,0.0
สงขลา,กรกฎาคม,ขายส่ง/ขายปลีก,0,0.0
สงขลา,กรกฎาคม,ผลิต,0,0.0
สงขลา,กรกฎาคม,บริการ,0,0.0
สงขลา,สิงหาคม,ขายส่ง/ขายปลีก,0,0.0
สงขลา,สิงหาคม,ผลิต,0,0.0
สงขลา,สิงหาคม,บริการ,0,0.0
สงขลา,กันยายน,ขายส่ง/ขายปลีก,0,0.0
สงขลา,กันยายน,ผลิต,0,0.0
สงขลา,กันยายน,บริการ,0,0.0
สงขลา,ตุลาคม,ขายส่ง/ขายปลีก,0,0.0
สงขลา,ตุลาคม,ผลิต,0,0.0
สงขลา,ตุลาคม,บริการ,0,0.0
สงขลา,พฤศจิกายน,ขายส่ง/ขายปลีก,0,0.0
สงขลา,พฤศจิกายน,ผลิต,0,0.0
สงขลา,พฤศจิกายน,บริการ,0,0.0
สงขลา,ธันวาคม,ขายส่ง/ขายปลีก,0,0.0
สงขลา,ธันวาคม,ผลิต,0,0.0
สงขลา,ธันวาคม,บริการ,0,0.0
สตูล,มกราคม,ขายส่ง/ขายปลีก,3,2.3
สตูล,มกราคม,ผลิต,1,1.0
สตูล,มกราคม,บริการ,4,7.0
สตูล,กุมภาพันธ์,ขายส่ง/ขายปลีก,2,1.5
สตูล,กุมภาพันธ์,ผลิต,0,0.0
สตูล,กุมภาพันธ์,บริการ,3,3.0
สตูล,มีนาคม,ขายส่ง/ขายปลีก,0,0.0
สตูล,มีนาคม,ผลิต,2,2.0
สตูล,มีนาคม,บริการ,2,1.11
สตูล,เมษายน,ขายส่ง/ขายปลีก,12,15.85
สตูล,เมษายน,ผลิต,0,0.0
สตูล,เมษายน,บริการ,6,9.5
สตูล,พฤษภาคม,ขายส่ง/ขายปลีก,0,0.0
สตูล,พฤษภาคม,ผลิต,0,0.0
สตูล,พฤษภาคม,บริการ,0,0.0
สตูล,มิถุนายน,ขายส่ง/ขายปลีก,0,0.0
สตูล,มิถุนายน,ผลิต,0,0.0
สตูล,มิถุนายน,บริการ,0,0.0
สตูล,กรกฎาคม,ขายส่ง/ขายปลีก,0,0.0
สตูล,กรกฎาคม,ผลิต,0,0.0
สตูล,กรกฎาคม,บริการ,0,0.0
สตูล,สิงหาคม,ขายส่ง/ขายปลีก,0,0.0
สตูล,สิงหาคม,ผลิต,0,0.0
สตูล,สิงหาคม,บริการ,0,0.0
สตูล,กันยายน,ขายส่ง/ขายปลีก,0,0.0
สตูล,กันยายน,ผลิต,0,0.0
สตูล,กันยายน,บริการ,0,0.0
สตูล,ตุลาคม,ขายส่ง/ขายปลีก,0,0.0
สตูล,ตุลาคม,ผลิต,0,0.0
สตูล,ตุลาคม,บริการ,0,0.0
สตูล,พฤศจิกายน,ขายส่ง/ขายปลีก,0,0.0
สตูล,พฤศจิกายน,ผลิต,0,0.0
สตูล,พฤศจิกายน,บริการ,0,0.0
สตูล,ธันวาคม,ขายส่ง/ขายปลีก,0,0.0
สตูล,ธันวาคม,ผลิต,0,0.0
สตูล,ธันวาคม,บริการ,0,0.0
สุราษฎร์ธานี,มกราคม,ขายส่ง/ขายปลีก,44,56.1
สุราษฎร์ธานี,มกราคม,ผลิต,10,22.0
สุราษฎร์ธานี,มกราคม,บริการ,183,324.56
สุราษฎร์ธานี,กุมภาพันธ์,ขายส่ง/ขายปลีก,24,36.2
สุราษฎร์ธานี,กุมภาพันธ์,ผลิต,14,27.5
สุราษฎร์ธานี,กุมภาพันธ์,บริการ,157,382.901
สุราษฎร์ธานี,มีนาคม,ขายส่ง/ขายปลีก,32,37.4
สุราษฎร์ธานี,มีนาคม,ผลิต,12,35.10045
สุราษฎร์ธานี,มีนาคม,บริการ,149,315.75
สุราษฎร์ธานี,เมษายน,ขายส่ง/ขายปลีก,53,81.8
สุราษฎร์ธานี,เมษายน,ผลิต,5,12.0
สุราษฎร์ธานี,เมษายน,บริการ,117,280.598888
สุราษฎร์ธานี,พฤษภาคม,ขายส่ง/ขายปลีก,0,0.0
สุราษฎร์ธานี,พฤษภาคม,ผลิต,0,0.0
สุราษฎร์ธานี,พฤษภาคม,บริการ,0,0.0
สุราษฎร์ธานี,มิถุนายน,ขายส่ง/ขายปลีก,0,0.0
สุราษฎร์ธานี,มิถุนายน,ผลิต,0,0.0
สุราษฎร์ธานี,มิถุนายน,บริการ,0,0.0
สุราษฎร์ธานี,กรกฎาคม,ขายส่ง/ขายปลีก,0,0.0
สุราษฎร์ธานี,กรกฎาคม,ผลิต,0,0.0
สุราษฎร์ธานี,กรกฎาคม,บริการ,0,0.0
สุราษฎร์ธานี,สิงหาคม,ขายส่ง/ขายปลีก,0,0.0
สุราษฎร์ธานี,สิงหาคม,ผลิต,0,0.0
สุราษฎร์ธานี,สิงหาคม,บริการ,0,0.0
สุราษฎร์ธานี,กันยายน,ขายส่ง/ขายปลีก,0,0.0
สุราษฎร์ธานี,กันยายน,ผลิต,0,0.0
สุราษฎร์ธานี,กันยายน,บริการ,0,0.0
สุราษฎร์ธานี,ตุลาคม,ขายส่ง/ขายปลีก,0,0.0
สุราษฎร์ธานี,ตุลาคม,ผลิต,0,0.0
สุราษฎร์ธานี,ตุลาคม,บริการ,0,0.0
สุราษฎร์ธานี,พฤศจิกายน,ขายส่ง/ขายปลีก,0,0.0
สุราษฎร์ธานี,พฤศจิกายน,ผลิต,0,0.0
สุราษฎร์ธานี,พฤศจิกายน,บริการ,0,0.0
สุราษฎร์ธานี,ธันวาคม,ขายส่ง/ขายปลีก,0,0.0
สุราษฎร์ธานี,ธันวาคม,ผลิต,0,0.0
สุราษฎร์ธานี,ธันวาคม,บริการ,0,0.0
กำแพงเพชร,มกราคม,ขายส่ง/ขายปลีก,7,6.1
กำแพงเพชร,มกราคม,ผลิต,8,21.3
กำแพงเพชร,มกราคม,บริการ,16,22.0
กำแพงเพชร,กุมภาพันธ์,ขายส่ง/ขายปลีก,11,13.1
กำแพงเพชร,กุมภาพันธ์,ผลิต,4,2.6
กำแพงเพชร,กุมภาพันธ์,บริการ,7,6.25
กำแพงเพชร,มีนาคม,ขายส่ง/ขายปลีก,11,13.01
กำแพงเพชร,มีนาคม,ผลิต,2,6.0
กำแพงเพชร,มีนาคม,บริการ,10,10.5
กำแพงเพชร,เมษายน,ขายส่ง/ขายปลีก,10,15.5
กำแพงเพชร,เมษายน,ผลิต,3,3.0
กำแพงเพชร,เมษายน,บริการ,9,16.541
กำแพงเพชร,พฤษภาคม,ขายส่ง/ขายปลีก,0,0.0
กำแพงเพชร,พฤษภาคม,ผลิต,0,0.0
กำแพงเพชร,พฤษภาคม,บริการ,0,0.0
กำแพงเพชร,มิถุนายน,ขายส่ง/ขายปลีก,0,0.0
กำแพงเพชร,มิถุนายน,ผลิต,0,0.0
กำแพงเพชร,มิถุนายน,บริการ,0,0.0
กำแพงเพชร,กรกฎาคม,ขายส่ง/ขายปลีก,0,0.0
กำแพงเพชร,กรกฎาคม,ผลิต,0,0.0
กำแพงเพชร,กรกฎาคม,บริการ,0,0.0
กำแพงเพชร,สิงหาคม,ขายส่ง/ขายปลีก,0,0.0
กำแพงเพชร,สิงหาคม,ผลิต,0,0.0
กำแพงเพชร,สิงหาคม,บริการ,0,0.0
กำแพงเพชร,กันยายน,ขายส่ง/ขายปลีก,0,0.0
กำแพงเพชร,กันยายน,ผลิต,0,0.0
กำแพงเพชร,กันยายน,บริการ,0,0.0
กำแพงเพชร,ตุลาคม,ขายส่ง/ขายปลีก,0,0.0
กำแพงเพชร,ตุลาคม,ผลิต,0,0.0
กำแพงเพชร,ตุลาคม,บริการ,0,0.0
กำแพงเพชร,พฤศจิกายน,ขายส่ง/ขายปลีก,0,0.0
กำแพงเพชร,พฤศจิกายน,ผลิต,0,0.0
กำแพงเพชร,พฤศจิกายน,บริการ,0,0.0
กำแพงเพชร,ธันวาคม,ขายส่ง/ขายปลีก,0,0.0
กำแพงเพชร,ธันวาคม,ผลิต,0,0.0
กำแพงเพชร,ธันวาคม,บริการ,0,0.0
เชียงราย,มกราคม,ขายส่ง/ขายปลีก,38,56.15
เชียงราย,มกราคม,ผลิต,8,11.31
เชียงราย,มกราคม,บริการ,66,71.005
เชียงราย,กุมภาพันธ์,ขายส่ง/ขายปลีก,36,42.02
เชียงราย,กุมภาพันธ์,ผลิต,5,9.1
เชียงราย,กุมภาพันธ์,บริการ,37,63.1
เชียงราย,มีนาคม,ขายส่ง/ขายปลีก,53,51.20999
เชียงราย,มีนาคม,ผลิต,12,20.5
เชียงราย,มีนาคม,บริการ,68,106.938888
เชียงราย,เมษายน,ขายส่ง/ขายปลีก,35,55.722
เชียงราย,เมษายน,ผลิต,6,5.1
เชียงราย,เมษายน,บริการ,33,50.9
เชียงราย,พฤษภาคม,ขายส่ง/ขายปลีก,0,0.0
เชียงราย,พฤษภาคม,ผลิต,0,0.0
เชียงราย,พฤษภาคม,บริการ,0,0.0
เชียงราย,มิถุนายน,ขายส่ง/ขายปลีก,0,0.0
เชียงราย,มิถุนายน,ผลิต,0,0.0
เชียงราย,มิถุนายน,บริการ,0,0.0
เชียงราย,กรกฎาคม,ขายส่ง/ขายปลีก,0,0.0
เชียงราย,กรกฎาคม,ผลิต,0,0.0
เชียงราย,กรกฎาคม,บริการ,0,0.0
เชียงราย,สิงหาคม,ขายส่ง/ขายปลีก,0,0.0
เชียงราย,สิงหาคม,ผลิต,0,0.0
เชียงราย,สิงหาคม,บริการ,0,0.0
เชียงราย,กันยายน,ขายส่ง/ขายปลีก,0,0.0
เชียงราย,กันยายน,ผลิต,0,0.0
เชียงราย,กันยายน,บริการ,0,0.0
เชียงราย,ตุลาคม,ขายส่ง/ขายปลีก,0,0.0
เชียงราย,ตุลาคม,ผลิต,0,0.0
เชียงราย,ตุลาคม,บริการ,0,0.0
เชียงราย,พฤศจิกายน,ขายส่ง/ขายปลีก,0,0.0
เชียงราย,พฤศจิกายน,ผลิต,0,0.0
เชียงราย,พฤศจิกายน,บริการ,0,0.0
เชียงราย,ธันวาคม,ขายส่ง/ขายปลีก,0,0.0
เชียงราย,ธันวาคม,ผลิต,0,0.0
เชียงราย,ธันวาคม,บริการ,0,0.0
เชียงใหม่,มกราคม,ขายส่ง/ขายปลีก,112,135.96
เชียงใหม่,มกราคม,ผลิต,24,122.4
เชียงใหม่,มกราคม,บริการ,221,283.579998
เชียงใหม่,กุมภาพันธ์,ขายส่ง/ขายปลีก,96,141.2
เชียงใหม่,กุมภาพันธ์,ผลิต,22,82.75
เชียงใหม่,กุมภาพันธ์,บริการ,194,300.8056
เชียงใหม่,มีนาคม,ขายส่ง/ขายปลีก,101,135.09
เชียงใหม่,มีนาคม,ผลิต,26,38.595
เชียงใหม่,มีนาคม,บริการ,197,290.426
เชียงใหม่,เมษายน,ขายส่ง/ขายปลีก,96,126.01
เชียงใหม่,เมษายน,ผลิต,15,26.1
เชียงใหม่,เมษายน,บริการ,150,220.424
เชียงใหม่,พฤษภาคม,ขายส่ง/ขายปลีก,0,0.0
เชียงใหม่,พฤษภาคม,ผลิต,0,0.0
เชียงใหม่,พฤษภาคม,บริการ,0,0.0
เชียงใหม่,มิถุนายน,ขายส่ง/ขายปลีก,0,0.0
เชียงใหม่,มิถุนายน,ผลิต,0,0.0
เชียงใหม่,มิถุนายน,บริการ,0,0.0
เชียงใหม่,กรกฎาคม,ขายส่ง/ขายปลีก,0,0.0
เชียงใหม่,กรกฎาคม,ผลิต,0,0.0
เชียงใหม่,กรกฎาคม,บริการ,0,0.0
เชียงใหม่,สิงหาคม,ขายส่ง/ขายปลีก,0,0.0
เชียงใหม่,สิงหาคม,ผลิต,0,0.0
เชียงใหม่,สิงหาคม,บริการ,0,0.0
เชียงใหม่,กันยายน,ขายส่ง/ขายปลีก,0,0.0
เชียงใหม่,กันยายน,ผลิต,0,0.0
เชียงใหม่,กันยายน,บริการ,0,0.0
เชียงใหม่,ตุลาคม,ขายส่ง/ขายปลีก,0,0.0
เชียงใหม่,ตุลาคม,ผลิต,0,0.0
เชียงใหม่,ตุลาคม,บริการ,0,0.0
เชียงใหม่,พฤศจิกายน,ขายส่ง/ขายปลีก,0,0.0
เชียงใหม่,พฤศจิกายน,ผลิต,0,0.0
เชียงใหม่,พฤศจิกายน,บริการ,0,0.0
เชียงใหม่,ธันวาคม,ขายส่ง/ขายปลีก,0,0.0
เชียงใหม่,ธันวาคม,ผลิต,0,0.0
เชียงใหม่,ธันวาคม,บริการ,0,0.0
ตาก,มกราคม,ขายส่ง/ขายปลีก,20,29.2
ตาก,มกราคม,ผลิต,2,5.4
ตาก,มกราคม,บริการ,15,18.5
ตาก,กุมภาพันธ์,ขายส่ง/ขายปลีก,13,15.75
ตาก,กุมภาพันธ์,ผลิต,6,6.5
ตาก,กุมภาพันธ์,บริการ,19,40.4
ตาก,มีนาคม,ขายส่ง/ขายปลีก,22,25.2
ตาก,มีนาคม,ผลิต,3,8.0
ตาก,มีนาคม,บริการ,22,30.661
ตาก,เมษายน,ขายส่ง/ขายปลีก,12,22.75
ตาก,เมษายน,ผลิต,3,5.5
ตาก,เมษายน,บริการ,16,13.95
ตาก,พฤษภาคม,ขายส่ง/ขายปลีก,0,0.0
ตาก,พฤษภาคม,ผลิต,0,0.0
ตาก,พฤษภาคม,บริการ,0,0.0
ตาก,มิถุนายน,ขายส่ง/ขายปลีก,0,0.0
ตาก,มิถุนายน,ผลิต,0,0.0
ตาก,มิถุนายน,บริการ,0,0.0
ตาก,กรกฎาคม,ขายส่ง/ขายปลีก,0,0.0
ตาก,กรกฎาคม,ผลิต,0,0.0
ตาก,กรกฎาคม,บริการ,0,0.0
ตาก,สิงหาคม,ขายส่ง/ขายปลีก,0,0.0
ตาก,สิงหาคม,ผลิต,0,0.0
ตาก,สิงหาคม,บริการ,0,0.0
ตาก,กันยายน,ขายส่ง/ขายปลีก,0,0.0
ตาก,กันยายน,ผลิต,0,0.0
ตาก,กันยายน,บริการ,0,0.0
ตาก,ตุลาคม,ขายส่ง/ขายปลีก,0,0.0
ตาก,ตุลาคม,ผลิต,0,0.0
ตาก,ตุลาคม,บริการ,0,0.0
ตาก,พฤศจิกายน,ขายส่ง/ขายปลีก,0,0.0
ตาก,พฤศจิกายน,ผลิต,0,0.0
ตาก,พฤศจิกายน,บริการ,0,0.0
ตาก,ธันวาคม,ขายส่ง/ขายปลีก,0,0.0
ตาก,ธันวาคม,ผลิต,0,0.0
ตาก,ธันวาคม,บริการ,0,0.0
นครสวรรค์,มกราคม,ขายส่ง/ขายปลีก,26,109.1
นครสวรรค์,มกราคม,ผลิต,3,7.0
นครสวรรค์,มกราคม,บริการ,25,26.56
นครสวรรค์,กุมภาพันธ์,ขายส่ง/ขายปลีก,31,34.5
นครสวรรค์,กุมภาพันธ์,ผลิต,3,3.0
นครสวรรค์,กุมภาพันธ์,บริการ,22,31.7
นครสวรรค์,มีนาคม,ขายส่ง/ขายปลีก,20,28.833
นครสวรรค์,มีนาคม,ผลิต,8,8.45
นครสวรรค์,มีนาคม,บริการ,26,24.1
นครสวรรค์,เมษายน,ขายส่ง/ขายปลีก,20,22.55
นครสวรรค์,เมษายน,ผลิต,4,3.0
นครสวรรค์,เมษายน,บริการ,21,28.1
นครสวรรค์,พฤษภาคม,ขายส่ง/ขายปลีก,0,0.0
นครสวรรค์,พฤษภาคม,ผลิต,0,0.0
นครสวรรค์,พฤษภาคม,บริการ,0,0.0
นครสวรรค์,มิถุนายน,ขายส่ง/ขายปลีก,0,0.0
นครสวรรค์,มิถุนายน,ผลิต,0,0.0
นครสวรรค์,มิถุนายน,บริการ,0,0.0
นครสวรรค์,กรกฎาคม,ขายส่ง/ขายปลีก,0,0.0
นครสวรรค์,กรกฎาคม,ผลิต,0,0.0
นครสวรรค์,กรกฎาคม,บริการ,0,0.0
นครสวรรค์,สิงหาคม,ขายส่ง/ขายปลีก,0,0.0
นครสวรรค์,สิงหาคม,ผลิต,0,0.0
นครสวรรค์,สิงหาคม,บริการ,0,0.0
นครสวรรค์,กันยายน,ขายส่ง/ขายปลีก,0,0.0
นครสวรรค์,กันยายน,ผลิต,0,0.0
นครสวรรค์,กันยายน,บริการ,0,0.0
นครสวรรค์,ตุลาคม,ขายส่ง/ขายปลีก,0,0.0
นครสวรรค์,ตุลาคม,ผลิต,0,0.0
นครสวรรค์,ตุลาคม,บริการ,0,0.0
นครสวรรค์,พฤศจิกายน,ขายส่ง/ขายปลีก,0,0.0
นครสวรรค์,พฤศจิกายน,ผลิต,0,0.0
นครสวรรค์,พฤศจิกายน,บริการ,0,0.0
นครสวรรค์,ธันวาคม,ขายส่ง/ขายปลีก,0,0.0
นครสวรรค์,ธันวาคม,ผลิต,0,0.0
นครสวรรค์,ธันวาคม,บริการ,0,0.0
น่าน,มกราคม,ขายส่ง/ขายปลีก,9,9.62
น่าน,มกราคม,ผลิต,0,0.0
น่าน,มกราคม,บริการ,8,5.1
น่าน,กุมภาพันธ์,ขายส่ง/ขายปลีก,3,1.8
น่าน,กุมภาพันธ์,ผลิต,3,2.9
น่าน,กุมภาพันธ์,บริการ,12,13.366
น่าน,มีนาคม,ขายส่ง/ขายปลีก,9,11.5
น่าน,มีนาคม,ผลิต,4,9.0
น่าน,มีนาคม,บริการ,6,7.1
น่าน,เมษายน,ขายส่ง/ขายปลีก,3,3.5
น่าน,เมษายน,ผลิต,4,2.3
น่าน,เมษายน,บริการ,5,7.6
น่าน,พฤษภาคม,ขายส่ง/ขายปลีก,0,0.0
น่าน,พฤษภาคม,ผลิต,0,0.0
น่าน,พฤษภาคม,บริการ,0,0.0
น่าน,มิถุนายน,ขายส่ง/ขายปลีก,0,0.0
น่าน,มิถุนายน,ผลิต,0,0.0
น่าน,มิถุนายน,บริการ,0,0.0
น่าน,กรกฎาคม,ขายส่ง/ขายปลีก,0,0.0
น่าน,กรกฎาคม,ผลิต,0,0.0
น่าน,กรกฎาคม,บริการ,0,0.0
น่าน,สิงหาคม,ขายส่ง/ขายปลีก,0,0.0
น่าน,สิงหาคม,ผลิต,0,0.0
น่าน,สิงหาคม,บริการ,0,0.0
น่าน,กันยายน,ขายส่ง/ขายปลีก,0,0.0
น่าน,กันยายน,ผลิต,0,0.0
น่าน,กันยายน,บริการ,0,0.0
น่าน,ตุลาคม,ขายส่ง/ขายปลีก,0,0.0
น่าน,ตุลาคม,ผลิต,0,0.0
น่าน,ตุลาคม,บริการ,0,0.0
น่าน,พฤศจิกายน,ขายส่ง/ขายปลีก,0,0.0
น่าน,พฤศจิกายน,ผลิต,0,0.0
น่าน,พฤศจิกายน,บริการ,0,0.0
น่าน,ธันวาคม,ขายส่ง/ขายปลีก,0,0.0
น่าน,ธันวาคม,ผลิต,0,0.0
น่าน,ธันวาคม,บริการ,0,0.0
พะเยา,มกราคม,ขายส่ง/ขายปลีก,7,8.55
พะเยา,มกราคม,ผลิต,0,0.0
พะเยา,มกราคม,บริการ,9,9.1
พะเยา,กุมภาพันธ์,ขายส่ง/ขายปลีก,7,10.5
พะเยา,กุมภาพันธ์,ผลิต,1,5.0
พะเยา,กุมภาพันธ์,บริการ,10,9.5
พะเยา,มีนาคม,ขายส่ง/ขายปลีก,9,6.6
พะเยา,มีนาคม,ผลิต,3,2.2
พะเยา,มีนาคม,บริการ,13,13.0
พะเยา,เมษายน,ขายส่ง/ขายปลีก,7,5.25
พะเยา,เมษายน,ผลิต,1,0.06
พะเยา,เมษายน,บริการ,7,9.5
พะเยา,พฤษภาคม,ขายส่ง/ขายปลีก,0,0.0
พะเยา,พฤษภาคม,ผลิต,0,0.0
พะเยา,พฤษภาคม,บริการ,0,0.0
พะเยา,มิถุนายน,ขายส่ง/ขายปลีก,0,0.0
พะเยา,มิถุนายน,ผลิต,0,0.0
พะเยา,มิถุนายน,บริการ,0,0.0
พะเยา,กรกฎาคม,ขายส่ง/ขายปลีก,0,0.0
พะเยา,กรกฎาคม,ผลิต,0,0.0
พะเยา,กรกฎาคม,บริการ,0,0.0
พะเยา,สิงหาคม,ขายส่ง/ขายปลีก,0,0.0
พะเยา,สิงหาคม,ผลิต,0,0.0
พะเยา,สิงหาคม,บริการ,0,0.0
พะเยา,กันยายน,ขายส่ง/ขายปลีก,0,0.0
พะเยา,กันยายน,ผลิต,0,0.0
พะเยา,กันยายน,บริการ,0,0.0
พะเยา,ตุลาคม,ขายส่ง/ขายปลีก,0,0.0
พะเยา,ตุลาคม,ผลิต,0,0.0
พะเยา,ตุลาคม,บริการ,0,0.0
พะเยา,พฤศจิกายน,ขายส่ง/ขายปลีก,0,0.0
พะเยา,พฤศจิกายน,ผลิต,0,0.0
พะเยา,พฤศจิกายน,บริการ,0,0.0
พะเยา,ธันวาคม,ขายส่ง/ขายปลีก,0,0.0
พะเยา,ธันวาคม,ผลิต,0,0.0
พะเยา,ธันวาคม,บริการ,0,0.0
พิจิตร,มกราคม,ขายส่ง/ขายปลีก,10,11.919999
พิจิตร,มกราคม,ผลิต,8,7.5
พิจิตร,มกราคม,บริการ,14,15.2
พิจิตร,กุมภาพันธ์,ขายส่ง/ขายปลีก,5,10.0
พิจิตร,กุมภาพันธ์,ผลิต,4,122.0
พิจิตร,กุมภาพันธ์,บริการ,8,18.3
พิจิตร,มีนาคม,ขายส่ง/ขายปลีก,6,6.5
พิจิตร,มีนาคม,ผลิต,3,9.0
พิจิตร,มีนาคม,บริการ,8,9.0
พิจิตร,เมษายน,ขายส่ง/ขายปลีก,7,8.8
พิจิตร,เมษายน,ผลิต,2,4.2
พิจิตร,เมษายน,บริการ,7,6.6
พิจิตร,พฤษภาคม,ขายส่ง/ขายปลีก,0,0.0
พิจิตร,พฤษภาคม,ผลิต,0,0.0
พิจิตร,พฤษภาคม,บริการ,0,0.0
พิจิตร,มิถุนายน,ขายส่ง/ขายปลีก,0,0.0
พิจิตร,มิถุนายน,ผลิต,0,0.0
พิจิตร,มิถุนายน,บริการ,0,0.0
พิจิตร,กรกฎาคม,ขายส่ง/ขายปลีก,0,0.0
พิจิตร,กรกฎาคม,ผลิต,0,0.0
พิจิตร,กรกฎาคม,บริการ,0,0.0
พิจิตร,สิงหาคม,ขายส่ง/ขายปลีก,0,0.0
พิจิตร,สิงหาคม,ผลิต,0,0.0
พิจิตร,สิงหาคม,บริการ,0,0.0
พิจิตร,กันยายน,ขายส่ง/ขายปลีก,0,0.0
พิจิตร,กันยายน,ผลิต,0,0.0
พิจิตร,กันยายน,บริการ,0,0.0
พิจิตร,ตุลาคม,ขายส่ง/ขายปลีก,0,0.0
พิจิตร,ตุลาคม,ผลิต,0,0.0
พิจิตร,ตุลาคม,บริการ,0,0.0
พิจิตร,พฤศจิกายน,ขายส่ง/ขายปลีก,0,0.0
พิจิตร,พฤศจิกายน,ผลิต,0,0.0
พิจิตร,พฤศจิกายน,บริการ,0,0.0
พิจิตร,ธันวาคม,ขายส่ง/ขายปลีก,0,0.0
พิจิตร,ธันวาคม,ผลิต,0,0.0
พิจิตร,ธันวาคม,บริการ,0,0.0
พิษณุโลก,มกราคม,ขายส่ง/ขายปลีก,23,25.25
พิษณุโลก,มกราคม,ผลิต,3,2.7
พิษณุโลก,มกราคม,บริการ,33,73.85
พิษณุโลก,กุมภาพันธ์,ขายส่ง/ขายปลีก,20,24.86
พิษณุโลก,กุมภาพันธ์,ผลิต,7,9.0
พิษณุโลก,กุมภาพันธ์,บริการ,25,32.25
พิษณุโลก,มีนาคม,ขายส่ง/ขายปลีก,16,20.9
พิษณุโลก,มีนาคม,ผลิต,1,1.0
พิษณุโลก,มีนาคม,บริการ,25,34.745
พิษณุโลก,เมษายน,ขายส่ง/ขายปลีก,21,39.1
พิษณุโลก,เมษายน,ผลิต,6,14.0
พิษณุโลก,เมษายน,บริการ,18,27.9
พิษณุโลก,พฤษภาคม,ขายส่ง/ขายปลีก,0,0.0
พิษณุโลก,พฤษภาคม,ผลิต,0,0.0
พิษณุโลก,พฤษภาคม,บริการ,0,0.0
พิษณุโลก,มิถุนายน,ขายส่ง/ขายปลีก,0,0.0
พิษณุโลก,มิถุนายน,ผลิต,0,0.0
พิษณุโลก,มิถุนายน,บริการ,0,0.0
พิษณุโลก,กรกฎาคม,ขายส่ง/ขายปลีก,0,0.0
พิษณุโลก,กรกฎาคม,ผลิต,0,0.0
พิษณุโลก,กรกฎาคม,บริการ,0,0.0
พิษณุโลก,สิงหาคม,ขายส่ง/ขายปลีก,0,0.0
พิษณุโลก,สิงหาคม,ผลิต,0,0.0
พิษณุโลก,สิงหาคม,บริการ,0,0.0
พิษณุโลก,กันยายน,ขายส่ง/ขายปลีก,0,0.0
พิษณุโลก,กันยายน,ผลิต,0,0.0
พิษณุโลก,กันยายน,บริการ,0,0.0
พิษณุโลก,ตุลาคม,ขายส่ง/ขายปลีก,0,0.0
พิษณุโลก,ตุลาคม,ผลิต,0,0.0
พิษณุโลก,ตุลาคม,บริการ,0,0.0
พิษณุโลก,พฤศจิกายน,ขายส่ง/ขายปลีก,0,0.0
พิษณุโลก,พฤศจิกายน,ผลิต,0,0.0
พิษณุโลก,พฤศจิกายน,บริการ,0,0.0
พิษณุโลก,ธันวาคม,ขายส่ง/ขายปลีก,0,0.0
พิษณุโลก,ธันวาคม,ผลิต,0,0.0
พิษณุโลก,ธันวาคม,บริการ,0,0.0
เพชรบูรณ์,มกราคม,ขายส่ง/ขายปลีก,15,18.0
เพชรบูรณ์,มกราคม,ผลิต,2,5.3
เพชรบูรณ์,มกราคม,บริการ,19,24.6
เพชรบูรณ์,กุมภาพันธ์,ขายส่ง/ขายปลีก,16,45.7
เพชรบูรณ์,กุมภาพันธ์,ผลิต,2,6.0
เพชรบูรณ์,กุมภาพันธ์,บริการ,13,18.1
เพชรบูรณ์,มีนาคม,ขายส่ง/ขายปลีก,17,16.6
เพชรบูรณ์,มีนาคม,ผลิต,6,8.0
เพชรบูรณ์,มีนาคม,บริการ,13,15.0
เพชรบูรณ์,เมษายน,ขายส่ง/ขายปลีก,8,15.3
เพชรบูรณ์,เมษายน,ผลิต,3,3.0
เพชรบูรณ์,เมษายน,บริการ,4,3.6
เพชรบูรณ์,พฤษภาคม,ขายส่ง/ขายปลีก,0,0.0
เพชรบูรณ์,พฤษภาคม,ผลิต,0,0.0
เพชรบูรณ์,พฤษภาคม,บริการ,0,0.0
เพชรบูรณ์,มิถุนายน,ขายส่ง/ขายปลีก,0,0.0
เพชรบูรณ์,มิถุนายน,ผลิต,0,0.0
เพชรบูรณ์,มิถุนายน,บริการ,0,0.0
เพชรบูรณ์,กรกฎาคม,ขายส่ง/ขายปลีก,0,0.0
เพชรบูรณ์,กรกฎาคม,ผลิต,0,0.0
เพชรบูรณ์,กรกฎาคม,บริการ,0,0.0
เพชรบูรณ์,สิงหาคม,ขายส่ง/ขายปลีก,0,0.0
เพชรบูรณ์,สิงหาคม,ผลิต,0,0.0
เพชรบูรณ์,สิงหาคม,บริการ,0,0.0
เพชรบูรณ์,กันยายน,ขายส่ง/ขายปลีก,0,0.0
เพชรบูรณ์,กันยายน,ผลิต,0,0.0
เพชรบูรณ์,กันยายน,บริการ,0,0.0
