province,month,type,p_esta,m_esta
นราธิวาส,พฤศจิกายน,L,0,0.0
นราธิวาส,ธันวาคม,S,0,0.0
นราธิวาส,ธันวาคม,M,0,0.0
นราธิวาส,ธันวาคม,L,0,0.0
ปัตตานี,มกราคม,S,13,39.4
ปัตตานี,มกราคม,M,0,0.0
ปัตตานี,มกราคม,L,0,0.0
ปัตตานี,กุมภาพันธ์,S,14,12.4
ปัตตานี,กุมภาพันธ์,M,0,0.0
ปัตตานี,กุมภาพันธ์,L,0,0.0
ปัตตานี,มีนาคม,S,9,18.0
ปัตตานี,มีนาคม,M,0,0.0
ปัตตานี,มีนาคม,L,0,0.0
ปัตตานี,เมษายน,S,21,42.5
ปัตตานี,เมษายน,M,0,0.0
ปัตตานี,เมษายน,L,0,0.0
ปัตตานี,พฤษภาคม,S,0,0.0
ปัตตานี,พฤษภาคม,M,0,0.0
ปัตตานี,พฤษภาคม,L,0,0.0
ปัตตานี,มิถุนายน,S,0,0.0
ปัตตานี,มิถุนายน,M,0,0.0
ปัตตานี,มิถุนายน,L,0,0.0
ปัตตานี,กรกฎาคม,S,0,0.0
ปัตตานี,กรกฎาคม,M,0,0.0
ปัตตานี,กรกฎาคม,L,0,0.0
ปัตตานี,สิงหาคม,S,0,0.0
ปัตตานี,สิงหาคม,M,0,0.0
ปัตตานี,สิงหาคม,L,0,0.0
ปัตตานี,กันยายน,S,0,0.0
ปัตตานี,กันยายน,M,0,0.0
ปัตตานี,กันยายน,L,0,0.0
ปัตตานี,ตุลาคม,S,0,0.0
ปัตตานี,ตุลาคม,M,0,0.0
ปัตตานี,ตุลาคม,L,0,0.0
ปัตตานี,พฤศจิกายน,S,0,0.0
ปัตตานี,พฤศจิกายน,M,0,0.0
ปัตตานี,พฤศจิกายน,L,0,0.0
ปัตตานี,ธันวาคม,S,0,0.0
ปัตตานี,ธันวาคม,M,0,0.0
ปัตตานี,ธันวาคม,L,0,0.0
พังงา,มกราคม,S,16,32.6
พังงา,มกราคม,M,0,0.0
พังงา,มกราคม,L,0,0.0
พังงา,กุมภาพันธ์,S,16,18.7
พังงา,กุมภาพันธ์,M,0,0.0
พังงา,กุมภาพันธ์,L,0,0.0
พังงา,มีนาคม,S,34,62.8082
พังงา,มีนาคม,M,0,0.0
พังงา,มีนาคม,L,0,0.0
พังงา,เมษายน,S,15,28.3
พังงา,เมษายน,M,0,0.0
พังงา,เมษายน,L,0,0.0
พังงา,พฤษภาคม,S,0,0.0
พังงา,พฤษภาคม,M,0,0.0
พังงา,พฤษภาคม,L,0,0.0
พังงา,มิถุนายน,S,0,0.0
พังงา,มิถุนายน,M,0,0.0
พังงา,มิถุนายน,L,0,0.0
พังงา,กรกฎาคม,S,0,0.0
พังงา,กรกฎาคม,M,0,0.0
พังงา,กรกฎาคม,L,0,0.0
พังงา,สิงหาคม,S,0,0.0
พังงา,สิงหาคม,M,0,0.0
พังงา,สิงหาคม,L,0,0.0
พังงา,กันยายน,S,0,0.0
พังงา,กันยายน,M,0,0.0
พังงา,กันยายน,L,0,0.0
พังงา,ตุลาคม,S,0,0.0
พังงา,ตุลาคม,M,0,0.0
พังงา,ตุลาคม,L,0,0.0
พังงา,พฤศจิกายน,S,0,0.0
พังงา,พฤศจิกายน,M,0,0.0
พังงา,พฤศจิกายน,L,0,0.0
พังงา,ธันวาคม,S,0,0.0
พังงา,ธันวาคม,M,0,0.0
พังงา,ธันวาคม,L,0,0.0
พัทลุง,มกราคม,S,18,21.1
พัทลุง,มกราคม,M,0,0.0
พัทลุง,มกราคม,L,0,0.0
พัทลุง,กุมภาพันธ์,S,20,28.28
พัทลุง,กุมภาพันธ์,M,0,0.0
พัทลุง,กุมภาพันธ์,L,0,0.0
พัทลุง,มีนาคม,S,16,24.5
พัทลุง,มีนาคม,M,0,0.0
พัทลุง,มีนาคม,L,0,0.0
พัทลุง,เมษายน,S,16,13.3
พัทลุง,เมษายน,M,0,0.0
พัทลุง,เมษายน,L,0,0.0
พัทลุง,พฤษภาคม,S,0,0.0
พัทลุง,พฤษภาคม,M,0,0.0
พัทลุง,พฤษภาคม,L,0,0.0
พัทลุง,มิถุนายน,S,0,0.0
พัทลุง,มิถุนายน,M,0,0.0
พัทลุง,มิถุนายน,L,0,0.0
พัทลุง,กรกฎาคม,S,0,0.0
พัทลุง,กรกฎาคม,M,0,0.0
พัทลุง,กรกฎาคม,L,0,0.0
พัทลุง,สิงหาคม,S,0,0.0
พัทลุง,สิงหาคม,M,0,0.0
พัทลุง,สิงหาคม,L,0,0.0
พัทลุง,กันยายน,S,0,0.0
พัทลุง,กันยายน,M,0,0.0
พัทลุง,กันยายน,L,0,0.0
พัทลุง,ตุลาคม,S,0,0.0
พัทลุง,ตุลาคม,M,0,0.0
พัทลุง,ตุลาคม,L,0,0.0
พัทลุง,พฤศจิกายน,S,0,0.0
พัทลุง,พฤศจิกายน,M,0,0.0
พัทลุง,พฤศจิกายน,L,0,0.0
พัทลุง,ธันวาคม,S,0,0.0
พัทลุง,ธันวาคม,M,0,0.0
พัทลุง,ธันวาคม,L,0,0.0
ภูเก็ต,มกราคม,S,238,520.55
ภูเก็ต,มกราคม,M,0,0.0
ภูเก็ต,มกราคม,L,0,0.0
ภูเก็ต,กุมภาพันธ์,S,207,491.398888
ภูเก็ต,กุมภาพันธ์,M,0,0.0
ภูเก็ต,กุมภาพันธ์,L,0,0.0
ภูเก็ต,มีนาคม,S,237,498.0
ภูเก็ต,มีนาคม,M,0,0.0
ภูเก็ต,มีนาคม,L,0,0.0
ภูเก็ต,เมษายน,S,199,443.32
ภูเก็ต,เมษายน,M,0,0.0
ภูเก็ต,เมษายน,L,0,0.0
ภูเก็ต,พฤษภาคม,S,0,0.0
ภูเก็ต,พฤษภาคม,M,0,0.0
ภูเก็ต,พฤษภาคม,L,0,0.0
ภูเก็ต,มิถุนายน,S,0,0.0
ภูเก็ต,มิถุนายน,M,0,0.0
ภูเก็ต,มิถุนายน,L,0,0.0
ภูเก็ต,กรกฎาคม,S,0,0.0
ภูเก็ต,กรกฎาคม,M,0,0.0
ภูเก็ต,กรกฎาคม,L,0,0.0
ภูเก็ต,สิงหาคม,S,0,0.0
ภูเก็ต,สิงหาคม,M,0,0.0
ภูเก็ต,สิงหาคม,L,0,0.0
ภูเก็ต,กันยายน,S,0,0.0
ภูเก็ต,กันยายน,M,0,0.0
ภูเก็ต,กันยายน,L,0,0.0
ภูเก็ต,ตุลาคม,S,0,0.0
ภูเก็ต,ตุลาคม,M,0,0.0
ภูเก็ต,ตุลาคม,L,0,0.0
ภูเก็ต,พฤศจิกายน,S,0,0.0
ภูเก็ต,พฤศจิกายน,M,0,0.0
ภูเก็ต,พฤศจิกายน,L,0,0.0
ภูเก็ต,ธันวาคม,S,0,0.0
ภูเก็ต,ธันวาคม,M,0,0.0
ภูเก็ต,ธันวาคม,L,0,0.0
ยะลา,มกราคม,S,15,19.56
ยะลา,มกราคม,M,1,90.0
ยะลา,มกราคม,L,0,0.0
ยะลา,กุมภาพันธ์,S,12,15.05
ยะลา,กุมภาพันธ์,M,0,0.0
ยะลา,กุมภาพันธ์,L,0,0.0
ยะลา,มีนาคม,S,9,12.035
ยะลา,มีนาคม,M,0,0.0
ยะลา,มีนาคม,L,0,0.0
ยะลา,เมษายน,S,12,14.1
ยะลา,เมษายน,M,0,0.0
ยะลา,เมษายน,L,0,0.0
ยะลา,พฤษภาคม,S,0,0.0
ยะลา,พฤษภาคม,M,0,0.0
ยะลา,พฤษภาคม,L,0,0.0
ยะลา,มิถุนายน,S,0,0.0
ยะลา,มิถุนายน,M,0,0.0
ยะลา,มิถุนายน,L,0,0.0
ยะลา,กรกฎาคม,S,0,0.0
ยะลา,กรกฎาคม,M,0,0.0
ยะลา,กรกฎาคม,L,0,0.0
ยะลา,สิงหาคม,S,0,0.0
ยะลา,สิงหาคม,M,0,0.0
ยะลา,สิงหาคม,L,0,0.0
ยะลา,กันยายน,S,0,0.0
ยะลา,กันยายน,M,0,0.0
ยะลา,กันยายน,L,0,0.0
ยะลา,ตุลาคม,S,0,0.0
ยะลา,ตุลาคม,M,0,0.0
ยะลา,ตุลาคม,L,0,0.0
ยะลา,พฤศจิกายน,S,0,0.0
ยะลา,พฤศจิกายน,M,0,0.0
ยะลา,พฤศจิกายน,L,0,0.0
ยะลา,ธันวาคม,S,0,0.0
ยะลา,ธันวาคม,M,0,0.0
ยะลา,ธันวาคม,L,0,0.0
ระนอง,มกราคม,S,10,19.5
ระนอง,มกราคม,M,0,0.0
ระนอง,มกราคม,L,0,0.0
ระนอง,กุมภาพันธ์,S,9,9.42
ระนอง,กุมภาพันธ์,M,0,0.0
ระนอง,กุมภาพันธ์,L,0,0.0
ระนอง,มีนาคม,S,11,19.3
ระนอง,มีนาคม,M,0,0.0
ระนอง,มีนาคม,L,0,0.0
ระนอง,เมษายน,S,11,15.1
ระนอง,เมษายน,M,0,0.0
ระนอง,เมษายน,L,0,0.0
ระนอง,พฤษภาคม,S,0,0.0
ระนอง,พฤษภาคม,M,0,0.0
ระนอง,พฤษภาคม,L,0,0.0
ระนอง,มิถุนายน,S,0,0.0
ระนอง,มิถุนายน,M,0,0.0
ระนอง,มิถุนายน,L,0,0.0
ระนอง,กรกฎาคม,S,0,0.0
ระนอง,กรกฎาคม,M,0,0.0
ระนอง,กรกฎาคม,L,0,0.0
ระนอง,สิงหาคม,S,0,0.0
ระนอง,สิงหาคม,M,0,0.0
ระนอง,สิงหาคม,L,0,0.0
ระนอง,กันยายน,S,0,0.0
ระนอง,กันยายน,M,0,0.0
ระนอง,กันยายน,L,0,0.0
ระนอง,ตุลาคม,S,0,0.0
ระนอง,ตุลาคม,M,0,0.0
ระนอง,ตุลาคม,L,0,0.0
ระนอง,พฤศจิกายน,S,0,0.0
ระนอง,พฤศจิกายน,M,0,0.0
ระนอง,พฤศจิกายน,L,0,0.0
ระนอง,ธันวาคม,S,0,0.0
ระนอง,ธันวาคม,M,0,0.0
ระนอง,ธันวาคม,L,0,0.0
สงขลา,มกราคม,S,113,127.856
สงขลา,มกราคม,M,0,0.0
สงขลา,มกราคม,L,0,0.0
สงขลา,กุมภาพันธ์,S,101,146.6
สงขลา,กุมภาพันธ์,M,0,0.0
สงขลา,กุมภาพันธ์,L,0,0.0
สงขลา,มีนาคม,S,113,157.99498
สงขลา,มีนาคม,M,0,0.0
สงขลา,มีนาคม,L,0,0.0
สงขลา,เมษายน,S,108,178.574
สงขลา,เมษายน,M,0,0.0
สงขลา,เมษายน,L,0,0.0
สงขลา,พฤษภาคม,S,0,0.0
สงขลา,พฤษภาคม,M,0,0.0
สงขลา,พฤษภาคม,L,0,0.0
สงขลา,มิถุนายน,S,0,0.0
สงขลา,มิถุนายน,M,0,0.0
สงขลา,มิถุนายน,L,0,0.0
สงขลา,กรกฎาคม,S,0,0.0
สงขลา,กรกฎาคม,M,0,0.0
สงขลา,กรกฎาคม,L,0,0.0
สงขลา,สิงหาคม,S,0,0.0
สงขลา,สิงหาคม,M,0,0.0
สงขลา,สิงหาคม,L,0,0.0
สงขลา,กันยายน,S,0,0.0
สงขลา,กันยายน,M,0,0.0
สงขลา,กันยายน,L,0,0.0
สงขลา,ตุลาคม,S,0,0.0
สงขลา,ตุลาคม,M,0,0.0
สงขลา,ตุลาคม,L,0,0.0
สงขลา,พฤศจิกายน,S,0,0.0
สงขลา,พฤศจิกายน,M,0,0.0
สงขลา,พฤศจิกายน,L,0,0.0
สงขลา,ธันวาคม,S,0,0.0
สงขลา,ธันวาคม,M,0,0.0
สงขลา,ธันวาคม,L,0,0.0
สตูล,มกราคม,S,8,10.3
สตูล,มกราคม,M,0,0.0
สตูล,มกราคม,L,0,0.0
สตูล,กุมภาพันธ์,S,5,4.5
สตูล,กุมภาพันธ์,M,0,0.0
สตูล,กุมภาพันธ์,L,0,0.0
สตูล,มีนาคม,S,4,3.11
สตูล,มีนาคม,M,0,0.0
สตูล,มีนาคม,L,0,0.0
สตูล,เมษายน,S,18,25.35
สตูล,เมษายน,M,0,0.0
สตูล,เมษายน,L,0,0.0
สตูล,พฤษภาคม,S,0,0.0
สตูล,พฤษภาคม,M,0,0.0
สตูล,พฤษภาคม,L,0,0.0
สตูล,มิถุนายน,S,0,0.0
สตูล,มิถุนายน,M,0,0.0
สตูล,มิถุนายน,L,0,0.0
สตูล,กรกฎาคม,S,0,0.0
สตูล,กรกฎาคม,M,0,0.0
สตูล,กรกฎาคม,L,0,0.0
สตูล,สิงหาคม,S,0,0.0
สตูล,สิงหาคม,M,0,0.0
สตูล,สิงหาคม,L,0,0.0
สตูล,กันยายน,S,0,0.0
สตูล,กันยายน,M,0,0.0
สตูล,กันยายน,L,0,0.0
สตูล,ตุลาคม,S,0,0.0
สตูล,ตุลาคม,M,0,0.0
สตูล,ตุลาคม,L,0,0.0
สตูล,พฤศจิกายน,S,0,0.0
สตูล,พฤศจิกายน,M,0,0.0
สตูล,พฤศจิกายน,L,0,0.0
สตูล,ธันวาคม,S,0,0.0
สตูล,ธันวาคม,M,0,0.0
สตูล,ธันวาคม,L,0,0.0
สุราษฎร์ธานี,มกราคม,S,237,402.66
สุราษฎร์ธานี,มกราคม,M,0,0.0
สุราษฎร์ธานี,มกราคม,L,0,0.0
สุราษฎร์ธานี,กุมภาพันธ์,S,195,446.601
สุราษฎร์ธานี,กุมภาพันธ์,M,0,0.0
สุราษฎร์ธานี,กุมภาพันธ์,L,0,0.0
สุราษฎร์ธานี,มีนาคม,S,193,388.25045
สุราษฎร์ธานี,มีนาคม,M,0,0.0
สุราษฎร์ธานี,มีนาคม,L,0,0.0
สุราษฎร์ธานี,เมษายน,S,175,374.398888
สุราษฎร์ธานี,เมษายน,M,0,0.0
สุราษฎร์ธานี,เมษายน,L,0,0.0
สุราษฎร์ธานี,พฤษภาคม,S,0,0.0
สุราษฎร์ธานี,พฤษภาคม,M,0,0.0
สุราษฎร์ธานี,พฤษภาคม,L,0,0.0
สุราษฎร์ธานี,มิถุนายน,S,0,0.0
สุราษฎร์ธานี,มิถุนายน,M,0,0.0
สุราษฎร์ธานี,มิถุนายน,L,0,0.0
สุราษฎร์ธานี,กรกฎาคม,S,0,0.0
สุราษฎร์ธานี,กรกฎาคม,M,0,0.0
สุราษฎร์ธานี,กรกฎาคม,L,0,0.0
สุราษฎร์ธานี,สิงหาคม,S,0,0.0
สุราษฎร์ธานี,สิงหาคม,M,0,0.0
สุราษฎร์ธานี,สิงหาคม,L,0,0.0
สุราษฎร์ธานี,กันยายน,S,0,0.0
สุราษฎร์ธานี,กันยายน,M,0,0.0
สุราษฎร์ธานี,กันยายน,L,0,0.0
สุราษฎร์ธานี,ตุลาคม,S,0,0.0
สุราษฎร์ธานี,ตุลาคม,M,0,0.0
สุราษฎร์ธานี,ตุลาคม,L,0,0.0
สุราษฎร์ธานี,พฤศจิกายน,S,0,0.0
สุราษฎร์ธานี,พฤศจิกายน,M,0,0.0
สุราษฎร์ธานี,พฤศจิกายน,L,0,0.0
สุราษฎร์ธานี,ธันวาคม,S,0,0.0
สุราษฎร์ธานี,ธันวาคม,M,0,0.0
สุราษฎร์ธานี,ธันวาคม,L,0,0.0
กำแพงเพชร,มกราคม,S,31,49.4
กำแพงเพชร,มกราคม,M,0,0.0
กำแพงเพชร,มกราคม,L,0,0.0
กำแพงเพชร,กุมภาพันธ์,S,22,21.95
กำแพงเพชร,กุมภาพันธ์,M,0,0.0
กำแพงเพชร,กุมภาพันธ์,L,0,0.0
กำแพงเพชร,มีนาคม,S,23,29.51
กำแพงเพชร,มีนาคม,M,0,0.0
กำแพงเพชร,มีนาคม,L,0,0.0
กำแพงเพชร,เมษายน,S,22,35.041
กำแพงเพชร,เมษายน,M,0,0.0
กำแพงเพชร,เมษายน,L,0,0.0
กำแพงเพชร,พฤษภาคม,S,0,0.0
กำแพงเพชร,พฤษภาคม,M,0,0.0
กำแพงเพชร,พฤษภาคม,L,0,0.0
กำแพงเพชร,มิถุนายน,S,0,0.0
กำแพงเพชร,มิถุนายน,M,0,0.0
กำแพงเพชร,มิถุนายน,L,0,0.0
กำแพงเพชร,กรกฎาคม,S,0,0.0
กำแพงเพชร,กรกฎาคม,M,0,0.0
กำแพงเพชร,กรกฎาคม,L,0,0.0
กำแพงเพชร,สิงหาคม,S,0,0.0
กำแพงเพชร,สิงหาคม,M,0,0.0
กำแพงเพชร,สิงหาคม,L,0,0.0
กำแพงเพชร,กันยายน,S,0,0.0
กำแพงเพชร,กันยายน,M,0,0.0
กำแพงเพชร,กันยายน,L,0,0.0
กำแพงเพชร,ตุลาคม,S,0,0.0
กำแพงเพชร,ตุลาคม,M,0,0.0
กำแพงเพชร,ตุลาคม,L,0,0.0
กำแพงเพชร,พฤศจิกายน,S,0,0.0
กำแพงเพชร,พฤศจิกายน,M,0,0.0
กำแพงเพชร,พฤศจิกายน,L,0,0.0
กำแพงเพชร,ธันวาคม,S,0,0.0
กำแพงเพชร,ธันวาคม,M,0,0.0
กำแพงเพชร,ธันวาคม,L,0,0.0
เชียงราย,มกราคม,S,112,138.465
เชียงราย,มกราคม,M,0,0.0
เชียงราย,มกราคม,L,0,0.0
เชียงราย,กุมภาพันธ์,S,78,114.22
เชียงราย,กุมภาพันธ์,M,0,0.0
เชียงราย,กุมภาพันธ์,L,0,0.0
เชียงราย,มีนาคม,S,133,178.648878
เชียงราย,มีนาคม,M,0,0.0
เชียงราย,มีนาคม,L,0,0.0
เชียงราย,เมษายน,S,74,111.722
เชียงราย,เมษายน,M,0,0.0
เชียงราย,เมษายน,L,0,0.0
เชียงราย,พฤษภาคม,S,0,0.0
เชียงราย,พฤษภาคม,M,0,0.0
เชียงราย,พฤษภาคม,L,0,0.0
เชียงราย,มิถุนายน,S,0,0.0
เชียงราย,มิถุนายน,M,0,0.0
เชียงราย,มิถุนายน,L,0,0.0
เชียงราย,กรกฎาคม,S,0,0.0
เชียงราย,กรกฎาคม,M,0,0.0
เชียงราย,กรกฎาคม,L,0,0.0
เชียงราย,สิงหาคม,S,0,0.0
เชียงราย,สิงหาคม,M,0,0.0
เชียงราย,สิงหาคม,L,0,0.0
เชียงราย,กันยายน,S,0,0.0
เชียงราย,กันยายน,M,0,0.0
เชียงราย,กันยายน,L,0,0.0
เชียงราย,ตุลาคม,S,0,0.0
เชียงราย,ตุลาคม,M,0,0.0
เชียงราย,ตุลาคม,L,0,0.0
เชียงราย,พฤศจิกายน,S,0,0.0
เชียงราย,พฤศจิกายน,M,0,0.0
เชียงราย,พฤศจิกายน,L,0,0.0
เชียงราย,ธันวาคม,S,0,0.0
เชียงราย,ธันวาคม,M,0,0.0
เชียงราย,ธันวาคม,L,0,0.0
เชียงใหม่,มกราคม,S,357,541.939998
เชียงใหม่,มกราคม,M,0,0.0
เชียงใหม่,มกราคม,L,0,0.0
เชียงใหม่,กุมภาพันธ์,S,312,524.7556
เชียงใหม่,กุมภาพันธ์,M,0,0.0
เชียงใหม่,กุมภาพันธ์,L,0,0.0
เชียงใหม่,มีนาคม,S,324,464.111
เชียงใหม่,มีนาคม,M,0,0.0
เชียงใหม่,มีนาคม,L,0,0.0
เชียงใหม่,เมษายน,S,261,372.534
เชียงใหม่,เมษายน,M,0,0.0
เชียงใหม่,เมษายน,L,0,0.0
เชียงใหม่,พฤษภาคม,S,0,0.0
เชียงใหม่,พฤษภาคม,M,0,0.0
เชียงใหม่,พฤษภาคม,L,0,0.0
เชียงใหม่,มิถุนายน,S,0,0.0
เชียงใหม่,มิถุนายน,M,0,0.0
เชียงใหม่,มิถุนายน,L,0,0.0
เชียงใหม่,กรกฎาคม,S,0,0.0
เชียงใหม่,กรกฎาคม,M,0,0.0
เชียงใหม่,กรกฎาคม,L,0,0.0
เชียงใหม่,สิงหาคม,S,0,0.0
เชียงใหม่,สิงหาคม,M,0,0.0
เชียงใหม่,สิงหาคม,L,0,0.0
เชียงใหม่,กันยายน,S,0,0.0
เชียงใหม่,กันยายน,M,0,0.0
เชียงใหม่,กันยายน,L,0,0.0
เชียงใหม่,ตุลาคม,S,0,0.0
เชียงใหม่,ตุลาคม,M,0,0.0
เชียงใหม่,ตุลาคม,L,0,0.0
เชียงใหม่,พฤศจิกายน,S,0,0.0
เชียงใหม่,พฤศจิกายน,M,0,0.0
เชียงใหม่,พฤศจิกายน,L,0,0.0
เชียงใหม่,ธันวาคม,S,0,0.0
เชียงใหม่,ธันวาคม,M,0,0.0
เชียงใหม่,ธันวาคม,L,0,0.0
ตาก,มกราคม,S,37,53.1
ตาก,มกราคม,M,0,0.0
ตาก,มกราคม,L,0,0.0
ตาก,กุมภาพันธ์,S,38,62.65
ตาก,กุมภาพันธ์,M,0,0.0
ตาก,กุมภาพันธ์,L,0,0.0
ตาก,มีนาคม,S,47,63.861
ตาก,มีนาคม,M,0,0.0
ตาก,มีนาคม,L,0,0.0
ตาก,เมษายน,S,31,42.2
ตาก,เมษายน,M,0,0.0
ตาก,เมษายน,L,0,0.0
ตาก,พฤษภาคม,S,0,0.0
ตาก,พฤษภาคม,M,0,0.0
ตาก,พฤษภาคม,L,0,0.0
ตาก,มิถุนายน,S,0,0.0
ตาก,มิถุนายน,M,0,0.0
ตาก,มิถุนายน,L,0,0.0
ตาก,กรกฎาคม,S,0,0.0
ตาก,กรกฎาคม,M,0,0.0
ตาก,กรกฎาคม,L,0,0.0
ตาก,สิงหาคม,S,0,0.0
ตาก,สิงหาคม,M,0,0.0
ตาก,สิงหาคม,L,0,0.0
ตาก,กันยายน,S,0,0.0
ตาก,กันยายน,M,0,0.0
ตาก,กันยายน,L,0,0.0
ตาก,ตุลาคม,S,0,0.0
ตาก,ตุลาคม,M,0,0.0
ตาก,ตุลาคม,L,0,0.0
ตาก,พฤศจิกายน,S,0,0.0
ตาก,พฤศจิกายน,M,0,0.0
ตาก,พฤศจิกายน,L,0,0.0
ตาก,ธันวาคม,S,0,0.0
ตาก,ธันวาคม,M,0,0.0
ตาก,ธันวาคม,L,0,0.0
นครสวรรค์,มกราคม,S,53,72.66
นครสวรรค์,มกราคม,M,1,70.0
นครสวรรค์,มกราคม,L,0,0.0
นครสวรรค์,กุมภาพันธ์,S,56,69.2
นครสวรรค์,กุมภาพันธ์,M,0,0.0
นครสวรรค์,กุมภาพันธ์,L,0,0.0
นครสวรรค์,มีนาคม,S,54,61.383
นครสวรรค์,มีนาคม,M,0,0.0
นครสวรรค์,มีนาคม,L,0,0.0
นครสวรรค์,เมษายน,S,45,53.65
นครสวรรค์,เมษายน,M,0,0.0
นครสวรรค์,เมษายน,L,0,0.0
นครสวรรค์,พฤษภาคม,S,0,0.0
นครสวรรค์,พฤษภาคม,M,0,0.0
นครสวรรค์,พฤษภาคม,L,0,0.0
นครสวรรค์,มิถุนายน,S,0,0.0
นครสวรรค์,มิถุนายน,M,0,0.0
นครสวรรค์,มิถุนายน,L,0,0.0
นครสวรรค์,กรกฎาคม,S,0,0.0
นครสวรรค์,กรกฎาคม,M,0,0.0
นครสวรรค์,กรกฎาคม,L,0,0.0
นครสวรรค์,สิงหาคม,S,0,0.0
นครสวรรค์,สิงหาคม,M,0,0.0
นครสวรรค์,สิงหาคม,L,0,0.0
นครสวรรค์,กันยายน,S,0,0.0
นครสวรรค์,กันยายน,M,0,0.0
นครสวรรค์,กันยายน,L,0,0.0
นครสวรรค์,ตุลาคม,S,0,0.0
นครสวรรค์,ตุลาคม,M,0,0.0
นครสวรรค์,ตุลาคม,L,0,0.0
นครสวรรค์,พฤศจิกายน,S,0,0.0
นครสวรรค์,พฤศจิกายน,M,0,0.0
นครสวรรค์,พฤศจิกายน,L,0,0.0
นครสวรรค์,ธันวาคม,S,0,0.0
นครสวรรค์,ธันวาคม,M,0,0.0
นครสวรรค์,ธันวาคม,L,0,0.0
น่าน,มกราคม,S,17,14.72
น่าน,มกราคม,M,0,0.0
น่าน,มกราคม,L,0,0.0
น่าน,กุมภาพันธ์,S,18,18.066
น่าน,กุมภาพันธ์,M,0,0.0
น่าน,กุมภาพันธ์,L,0,0.0
น่าน,มีนาคม,S,19,27.6
น่าน,มีนาคม,M,0,0.0
น่าน,มีนาคม,L,0,0.0
น่าน,เมษายน,S,12,13.4
น่าน,เมษายน,M,0,0.0
น่าน,เมษายน,L,0,0.0
น่าน,พฤษภาคม,S,0,0.0
น่าน,พฤษภาคม,M,0,0.0
น่าน,พฤษภาคม,L,0,0.0
น่าน,มิถุนายน,S,0,0.0
น่าน,มิถุนายน,M,0,0.0
น่าน,มิถุนายน,L,0,0.0
น่าน,กรกฎาคม,S,0,0.0
น่าน,กรกฎาคม,M,0,0.0
น่าน,กรกฎาคม,L,0,0.0
น่าน,สิงหาคม,S,0,0.0
น่าน,สิงหาคม,M,0,0.0
น่าน,สิงหาคม,L,0,0.0
น่าน,กันยายน,S,0,0.0
น่าน,กันยายน,M,0,0.0
น่าน,กันยายน,L,0,0.0
น่าน,ตุลาคม,S,0,0.0
น่าน,ตุลาคม,M,0,0.0
น่าน,ตุลาคม,L,0,0.0
น่าน,พฤศจิกายน,S,0,0.0
น่าน,พฤศจิกายน,M,0,0.0
น่าน,พฤศจิกายน,L,0,0.0
น่าน,ธันวาคม,S,0,0.0
น่าน,ธันวาคม,M,0,0.0
น่าน,ธันวาคม,L,0,0.0
พะเยา,มกราคม,S,16,17.65
พะเยา,มกราคม,M,0,0.0
พะเยา,มกราคม,L,0,0.0
พะเยา,กุมภาพันธ์,S,18,25.0
พะเยา,กุมภาพันธ์,M,0,0.0
พะเยา,กุมภาพันธ์,L,0,0.0
พะเยา,มีนาคม,S,25,21.8
พะเยา,มีนาคม,M,0,0.0
พะเยา,มีนาคม,L,0,0.0
พะเยา,เมษายน,S,15,14.81
พะเยา,เมษายน,M,0,0.0
พะเยา,เมษายน,L,0,0.0
พะเยา,พฤษภาคม,S,0,0.0
พะเยา,พฤษภาคม,M,0,0.0
พะเยา,พฤษภาคม,L,0,0.0
พะเยา,มิถุนายน,S,0,0.0
พะเยา,มิถุนายน,M,0,0.0
พะเยา,มิถุนายน,L,0,0.0
พะเยา,กรกฎาคม,S,0,0.0
พะเยา,กรกฎาคม,M,0,0.0
พะเยา,กรกฎาคม,L,0,0.0
พะเยา,สิงหาคม,S,0,0.0
พะเยา,สิงหาคม,M,0,0.0
พะเยา,สิงหาคม,L,0,0.0
พะเยา,กันยายน,S,0,0.0
พะเยา,กันยายน,M,0,0.0
พะเยา,กันยายน,L,0,0.0
พะเยา,ตุลาคม,S,0,0.0
พะเยา,ตุลาคม,M,0,0.0
พะเยา,ตุลาคม,L,0,0.0
พะเยา,พฤศจิกายน,S,0,0.0
พะเยา,พฤศจิกายน,M,0,0.0
พะเยา,พฤศจิกายน,L,0,0.0
พะเยา,ธันวาคม,S,0,0.0
พะเยา,ธันวาคม,M,0,0.0
พะเยา,ธันวาคม,L,0,0.0
พิจิตร,มกราคม,S,32,34.619999
พิจิตร,มกราคม,M,0,0.0
พิจิตร,มกราคม,L,0,0.0
พิจิตร,กุมภาพันธ์,S,17,150.3
พิจิตร,กุมภาพันธ์,M,0,0.0
พิจิตร,กุมภาพันธ์,L,0,0.0
พิจิตร,มีนาคม,S,17,24.5
พิจิตร,มีนาคม,M,0,0.0
พิจิตร,มีนาคม,L,0,0.0
พิจิตร,เมษายน,S,16,19.6
พิจิตร,เมษายน,M,0,0.0
พิจิตร,เมษายน,L,0,0.0
พิจิตร,พฤษภาคม,S,0,0.0
พิจิตร,พฤษภาคม,M,0,0.0
พิจิตร,พฤษภาคม,L,0,0.0
พิจิตร,มิถุนายน,S,0,0.0
พิจิตร,มิถุนายน,M,0,0.0
พิจิตร,มิถุนายน,L,0,0.0
พิจิตร,กรกฎาคม,S,0,0.0
พิจิตร,กรกฎาคม,M,0,0.0
พิจิตร,กรกฎาคม,L,0,0.0
